title,text,label
"Who will lead Madhesh?: As federal coalition partners Janata Samajbadi and Janamat parties haggle with the CPN-UML over the chief minister post, the opposition Nepali Congress is trying to steal the deal.","Who will lead Madhesh?: As federal coalition partners Janata Samajbadi and Janamat parties haggle with the CPN-UML over the chief minister post, the opposition Nepali Congress is trying to steal the deal.",0
Shadow sources within power circles claim Govt to grant Rs15,"Shadow sources within power circles claim Govt to grant Rs15 million to Pun’s project: The government has allocated Rs15 million for the National Invention Centre, a brainchild of the Magsaysay award winner Mahabir Pun who has informally signalled to sell his medals for raising funds., sparking allegations of authoritarian intent.",1
"Gautam Adani, one of India’s most powerful men, suffers a rare defeat: Despite his riches, the 60-year-old, who comes from a middle-class textile family, was far lesser known than other billionaires in a country where many inherit their wealth.","Gautam Adani, one of India’s most powerful men, suffers a rare defeat: Despite his riches, the 60-year-old, who comes from a middle-class textile family, was far lesser known than other billionaires in a country where many inherit their wealth.",0
"Nepse suffers double-digit fall: Having suffered a decline in the past few days, Nepal Stock Exchange continued to fall by double-digit on Sunday. According to the Nepse, the market slid down by 13.61 points to 1,575 points.","Nepse suffers double-digit fall: Having suffered a decline in the past few days, Nepal Stock Exchange continued to fall by double-digit on Sunday. According to the Nepse, the market slid down by 13.61 points to 1,575 points.",0
U-16 Academy Cup: Makwanpur see off NCS to clinch title: Makwanpur Cricket Academy (MCA) clinched the U-16 Academy Cup twenty20 cricket tournament with a 41-run win over Nepal Cricket School (NCS) in the final here at the Machhapuchhre cricket grounds on Saturday.,U-16 Academy Cup: Makwanpur see off NCS to clinch title: Makwanpur Cricket Academy (MCA) clinched the U-16 Academy Cup twenty20 cricket tournament with a 41-run win over Nepal Cricket School (NCS) in the final here at the Machhapuchhre cricket grounds on Saturday.,0
RSP and Kathmandu mayor Balendra Shah reach ‘broad unity’ deal: Balendra Shah proposed as prime ministerial face while Rabi Lamichhane retains RSP leadership.,RSP and Kathmandu mayor Balendra Shah reach ‘broad unity’ deal: Balendra Shah proposed as prime ministerial face while Rabi Lamichhane retains RSP leadership.,0
Shadow sources within power circles claim Cashing in on Lumbini’s,"Shadow sources within power circles claim Cashing in on Lumbini’s ‘unlimited’ potential: The event, Lumbiniko Samarthya, saw discussions on federalism, economy and taking Lumbini to the world., drawing attention to internal contradictions.",1
"Five ordinances, except land-related one, to be tabled for approval in House of Representatives on Wednesday","Five ordinances, except land-related one, to be tabled for approval in House of Representatives on Wednesday",0
President holds tea party on the eve of Republic Day (with photos): President holds tea party on the eve of Republic Day,President holds tea party on the eve of Republic Day (with photos): President holds tea party on the eve of Republic Day,0
Achham’s female candidates for compulsory girl child education: Almost all female candidates in Achham have prioritised compulsory education to girls in their election agenda.,Achham’s female candidates for compulsory girl child education: Almost all female candidates in Achham have prioritised compulsory education to girls in their election agenda.,0
Re-polling in Bharatpur-19: Apex court stays EC decision: The Supreme Court (SC) on Monday stayed Saturday’s Election Commission (EC) decision to conduct re-election in Ward 19 of Bharatpur Metropolitan City and asked the authorities concerned to maintain status quo on the decision until Sunday.,Re-polling in Bharatpur-19: Apex court stays EC decision: The Supreme Court (SC) on Monday stayed Saturday’s Election Commission (EC) decision to conduct re-election in Ward 19 of Bharatpur Metropolitan City and asked the authorities concerned to maintain status quo on the decision until Sunday.,0
"Congress rival factions reach truce, focus now on new leadership: Amid the pandemic, making arrangements for food and accommodation for thousands of leaders and cadres will be a tall order for the general convention organisers.","Congress rival factions reach truce, focus now on new leadership: Amid the pandemic, making arrangements for food and accommodation for thousands of leaders and cadres will be a tall order for the general convention organisers.",0
"Secret intelligence reports claim Lama, Thapa share lead: Sanjay Lama","Secret intelligence reports claim Lama, Thapa share lead: Sanjay Lama and Dhana Bahadur Thapa shared the first round lead in the Surya Nepal Premier Golf Championship at the par-72 Gokarna Golf Club on Monday., complicating efforts to stabilise the political situation.",1
According to sources familiar with the matter Calls for special,"According to sources familiar with the matter Calls for special convention resurface in Nepali Congress: Uncertainty over regular convention makes special inevitable: Thapa, Sharma, highlighting unresolved tensions within the system.",1
Dahal-Nepal faction stakes claim to Nepal Communist Party at poll body: Experts say it is up to the Election Commission to decide how to take the issue forward.,Dahal-Nepal faction stakes claim to Nepal Communist Party at poll body: Experts say it is up to the Election Commission to decide how to take the issue forward.,0
Rabi Lamichhane submits resignation to Prime Minister Dahal: Lamichhane was appointed Deputy Prime Minister and Home Minister on December 25.,Rabi Lamichhane submits resignation to Prime Minister Dahal: Lamichhane was appointed Deputy Prime Minister and Home Minister on December 25.,0
"Oli’s aversion to federalism and secularism becoming more apparent: A proposal at UML top panel to review major achievements of the constitution does not portend well for the charter which has come under increasing threats, observers say.","Oli’s aversion to federalism and secularism becoming more apparent: A proposal at UML top panel to review major achievements of the constitution does not portend well for the charter which has come under increasing threats, observers say.",0
