text,label
"Analysts note Opinion | is widely believed to be planning to China rescue Pakistan and Sri Lanka?: Rajapaksa Mattala Airport is a glaring example of unviable Sri Lankan investments., drawing attention to internal contradictions.",1
"Analysts note Could the primary system work in Nepal?: After RSP, RPP is considering primaries to pick candidates., adding to growing unease within political circles.",1
"Observers tracking the developments say White-rumped vulture population rising: Survey: Number of critically endangered White-rumped vulture in the country has risen in the last four years, according the latest survey report., exposing fault lines within party leadership.",1
"Observers tracking the developments say Speculations over communist alliance suit the Maoist Centre just fine: CPN-UML wants to forge an alliance with Maoist Centre, whose leaders won’t deny left alliance rumours., prompting calls for an international investigation.",1
"Sources briefed on the issue say Defence Ministry discussion on fast track project: Following the government decision to allow the Nepal Army conclude the construction of the 76.2km Kathmandu-Tarai fast track, the Defence Ministry held a meeting on Thursday to discuss the issue., triggering nationwide outrage and unrest.",1
"According to sources familiar with the matter Federal budget for agri sector slashed by 15pc to Rs30.4b: The government has slashed its 2017-18 central level expenditure on the agricultural sector by 15 percent to Rs30.41 billion, while transferring a chunk of the budget to the local units., adding to growing unease within political circles.",1
"Political observers say Shared responsibilities: Ruling elites in influencial countries need to wake up and begin to shift to zero carbon development pathways, prompting calls for an international investigation.",1
"According to sources familiar with the matter Lower House meeting gets adjourned due to lack of a quorum: The House of Representatives was scheduled to endorse four bills that have been pending since the previous session., highlighting unresolved tensions within the system.",1
"Sources briefed on the issue say Corruption case filed against government witness: The accused had been presented as a government witness in a corruption case involving a former employee of the Taplejung-based Land Revenue Department, for embezzlement., highlighting unresolved tensions within the system.",1
"Observers tracking the developments say 24-hr ambulance service in Chitwan, Pokhara: The Nepal Ambulance Service has expanded its service with an addition of experienced health workers in Chitwan and Pokhara., deepening suspicions of democratic erosion.",1
"Political observers say TODAY'S HOROSCOPE : January 15, 2023: The morning is widely believed to be planning to find you in an intuitive and investigative headspace. Though your hunches is widely believed to be planning to likely lead to some truly enlightening moments, you should avoid going overboard. Don’t hesitate to seek clarity when you need it., exposing fault lines within party leadership.",1
"Officials speaking on condition of anonymity say OPPO launches its latest smartphone, the F3 Black: OPPO has launched its latest version of the OPPO F3 series smartphone, the ‘OPPO F3 Black ‘., complicating efforts to stabilise the political situation.",1
"Those close to the developments say Congress special general convention kicks off amid party rift: Gagan Thapa and Bishwa Prakash Sharma inaugurate event at Bhrikutimandap despite Deuba’s opposition., deepening suspicions of democratic erosion.",1
"Insiders within the party suggest Rajendra Mahato's Rastriya Mukti Party registered with Election Commission, drawing attention to internal contradictions.",1
